1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
125,210200,,Number Sign,210200,3-METHYLCROTONYL-CoA CARBOXYLASE 1 DEFICIENCY; MCC1D,MCCD TYPE 1;; MCC1 DEFICIENCY;; 3-METHYLCROTONYLGLYCINURIA I;; METHYLCROTONYLGLYCINURIA TYPE I,,3-methylcrotonyl-CoA carboxylase deficiency,,MCCC1/MCCC2,"MCCC1,MCCC2",3 Methylcrotonyl-CoA carboxylase,413649a2dbe1f1c6f6b959a233c8ffc0617c0c46b3978421604c36e23e6ece93,6.4.1.4,6.4.1.4,,,"Effect of glycine in treating the condition is variable among literatures.  ""Case reports have noted variable results regarding the effect of glycine administration. Some studies have found that supplemental glycine results in increased excretion of 3-methylcrotonyl glycine, while others have not found a persistent effect; no studies have observed clinical improvement of symptoms on treatment and no randomized clinical trials have been published"" https://www.sciencedirect.com/science/article/pii/S1096719207005975?via%3Dihub#bib11
https://www.ncbi.nlm.nih.gov/pubmed/8831079
https://www.ncbi.nlm.nih.gov/pubmed/7474896",Glycine,DB00145,DB00145,79f350e4081104f76a71ae9acfb363437413faff62ebdace99bac99264773df5,DB00145,DB00145,,,,,,,ECO:0000352,ECO:0000352,,,functional complementation of a genetically defective protein,B,3-methylcrotonyl-CoA accumulation,NA,,"https://www.ncbi.nlm.nih.gov/pubmed/7474896,https://www.ncbi.nlm.nih.gov/pubmed/18155630,https://www.ncbi.nlm.nih.gov/pubmed/8831079","4164,4165","MCCC1,MCCC2",1284,"MCCC1,MCCC2",",",",",,,,,,,,,,,,,,,
126,210200,,Number Sign,210200,3-METHYLCROTONYL-CoA CARBOXYLASE 1 DEFICIENCY; MCC1D,MCCD TYPE 1;; MCC1 DEFICIENCY;; 3-METHYLCROTONYLGLYCINURIA I;; METHYLCROTONYLGLYCINURIA TYPE I,,3-methylcrotonyl-CoA carboxylase deficiency,,MCCC1/MCCC2,"MCCC1,MCCC2",3 Methylcrotonyl-CoA carboxylase,413649a2dbe1f1c6f6b959a233c8ffc0617c0c46b3978421604c36e23e6ece93,6.4.1.4,6.4.1.4,,,,Glycine,DB00145,DB00145,79f350e4081104f76a71ae9acfb363437413faff62ebdace99bac99264773df5,DB00145,DB00145,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/7474896,https://www.ncbi.nlm.nih.gov/pubmed/18155630,https://www.ncbi.nlm.nih.gov/pubmed/8831079","4164,4165","MCCC1,MCCC2",1284,"MCCC1,MCCC2",",",",",,,,,,,,,,,,,,,
127,210200,,Number Sign,210200,3-METHYLCROTONYL-CoA CARBOXYLASE 1 DEFICIENCY; MCC1D,MCCD TYPE 1;; MCC1 DEFICIENCY;; 3-METHYLCROTONYLGLYCINURIA I;; METHYLCROTONYLGLYCINURIA TYPE I,,3-methylcrotonyl-CoA carboxylase deficiency,,MCCC1/MCCC2,"MCCC1,MCCC2",3 Methylcrotonyl-CoA carboxylase,413649a2dbe1f1c6f6b959a233c8ffc0617c0c46b3978421604c36e23e6ece93,6.4.1.4,6.4.1.4,,,,Glycine,DB00145,DB00145,79f350e4081104f76a71ae9acfb363437413faff62ebdace99bac99264773df5,DB00145,DB00145,,,,,,,,,,,,,Accumulation of 3-methylcrotonyl-CoA metabolite level (Metabolism abnormality)*,HP:0001939 *,,"https://www.ncbi.nlm.nih.gov/pubmed/7474896,https://www.ncbi.nlm.nih.gov/pubmed/18155630,https://www.ncbi.nlm.nih.gov/pubmed/8831079","4164,4165","MCCC1,MCCC2",1284,"MCCC1,MCCC2",",",",",,,,,,,,,,,,,,,
128,210200,,Number Sign,210200,3-METHYLCROTONYL-CoA CARBOXYLASE 1 DEFICIENCY; MCC1D,MCCD TYPE 1;; MCC1 DEFICIENCY;; 3-METHYLCROTONYLGLYCINURIA I;; METHYLCROTONYLGLYCINURIA TYPE I,,3-methylcrotonyl-CoA carboxylase deficiency,,MCCC1/MCCC2,"MCCC1,MCCC2",3 Methylcrotonyl-CoA carboxylase,413649a2dbe1f1c6f6b959a233c8ffc0617c0c46b3978421604c36e23e6ece93,6.4.1.4,6.4.1.4,,,,Glycine,DB00145,DB00145,79f350e4081104f76a71ae9acfb363437413faff62ebdace99bac99264773df5,DB00145,DB00145,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/7474896,https://www.ncbi.nlm.nih.gov/pubmed/18155630,https://www.ncbi.nlm.nih.gov/pubmed/8831079","4164,4165","MCCC1,MCCC2",1284,"MCCC1,MCCC2",",",",",,,,,,,,,,,,,,,
129,210200,,Number Sign,210200,3-METHYLCROTONYL-CoA CARBOXYLASE 1 DEFICIENCY; MCC1D,MCCD TYPE 1;; MCC1 DEFICIENCY;; 3-METHYLCROTONYLGLYCINURIA I;; METHYLCROTONYLGLYCINURIA TYPE I,,3-methylcrotonyl-CoA carboxylase deficiency,,MCCC1/MCCC2,"MCCC1,MCCC2",3 Methylcrotonyl-CoA carboxylase,413649a2dbe1f1c6f6b959a233c8ffc0617c0c46b3978421604c36e23e6ece93,6.4.1.4,6.4.1.4,,,,Glycine +L-Carnitine,DB00145 +DB00583,DB00145 + DB00583,3b944267403c33e88c1ec7983b17d0d2af8877b8be5653fb334888feee30467e,,,,,"DB00145,DB00583","DB00145,DB00583",,,ECO:0000352,ECO:0000352,,,combination therapeutic procedure+functional complementation of a genetically defective protein+functional complementation of a genetically defective protein,B+B,Acute metabolic crisis (Metabolism abnormality)*,HP:0001939 *,,"https://www.ncbi.nlm.nih.gov/pubmed/7474896,https://www.ncbi.nlm.nih.gov/pubmed/3956533","4164,4165","MCCC1,MCCC2",1284,"MCCC1,MCCC2",",",",",,,,,,,,,,,,,,,
130,210200,,Number Sign,210200,3-METHYLCROTONYL-CoA CARBOXYLASE 1 DEFICIENCY; MCC1D,MCCD TYPE 1;; MCC1 DEFICIENCY;; 3-METHYLCROTONYLGLYCINURIA I;; METHYLCROTONYLGLYCINURIA TYPE I,,3-methylcrotonyl-CoA carboxylase deficiency,,MCCC1/MCCC2,"MCCC1,MCCC2",3 Methylcrotonyl-CoA carboxylase,413649a2dbe1f1c6f6b959a233c8ffc0617c0c46b3978421604c36e23e6ece93,6.4.1.4,6.4.1.4,,,,Glycine +L-Carnitine,DB00145 +DB00583,DB00145 + DB00583,3b944267403c33e88c1ec7983b17d0d2af8877b8be5653fb334888feee30467e,,,,,"DB00145,DB00583","DB00145,DB00583",,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/7474896,https://www.ncbi.nlm.nih.gov/pubmed/3956533","4164,4165","MCCC1,MCCC2",1284,"MCCC1,MCCC2",",",",",,,,,,,,,,,,,,,
131,210200,,Number Sign,210200,3-METHYLCROTONYL-CoA CARBOXYLASE 1 DEFICIENCY; MCC1D,MCCD TYPE 1;; MCC1 DEFICIENCY;; 3-METHYLCROTONYLGLYCINURIA I;; METHYLCROTONYLGLYCINURIA TYPE I,,3-methylcrotonyl-CoA carboxylase deficiency,,MCCC1/MCCC2,"MCCC1,MCCC2",3 Methylcrotonyl-CoA carboxylase,413649a2dbe1f1c6f6b959a233c8ffc0617c0c46b3978421604c36e23e6ece93,6.4.1.4,6.4.1.4,,,,Glycine +L-Carnitine,DB00145 +DB00583,DB00145 + DB00583,3b944267403c33e88c1ec7983b17d0d2af8877b8be5653fb334888feee30467e,,,,,"DB00145,DB00583","DB00145,DB00583",,,,,,,,,Accumulation of 3-methylcrotonyl-CoA metabolite level (Metabolism abnormality)*,HP:0001939 *,,"https://www.ncbi.nlm.nih.gov/pubmed/7474896,https://www.ncbi.nlm.nih.gov/pubmed/3956533,https://www.ncbi.nlm.nih.gov/pubmed/11181649","4164,4165","MCCC1,MCCC2",1284,"MCCC1,MCCC2",",",",",,,,,,,,,,,,,,,
132,210200,,Number Sign,210200,3-METHYLCROTONYL-CoA CARBOXYLASE 1 DEFICIENCY; MCC1D,MCCD TYPE 1;; MCC1 DEFICIENCY;; 3-METHYLCROTONYLGLYCINURIA I;; METHYLCROTONYLGLYCINURIA TYPE I,,3-methylcrotonyl-CoA carboxylase deficiency,,MCCC1/MCCC2,"MCCC1,MCCC2",3 Methylcrotonyl-CoA carboxylase,413649a2dbe1f1c6f6b959a233c8ffc0617c0c46b3978421604c36e23e6ece93,6.4.1.4,6.4.1.4,,,,Glycine +L-Carnitine,DB00145 +DB00583,DB00145 + DB00583,3b944267403c33e88c1ec7983b17d0d2af8877b8be5653fb334888feee30467e,,,,,"DB00145,DB00583","DB00145,DB00583",,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/7474896,https://www.ncbi.nlm.nih.gov/pubmed/3956533,https://www.ncbi.nlm.nih.gov/pubmed/11181649","4164,4165","MCCC1,MCCC2",1284,"MCCC1,MCCC2",",",",",,,,,,,,,,,,,,,
133,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,low-dose carnitine (25 mg/kg/day),Low long-chain fats diet+Medium-chain triglycerides (MCT)+Essential fatty acids+L-carnitine,NA+DB13959+NA+DB00583,NA + DB13959 + NA + DB00583,6ba05cfe35e3025ff629107fbc08ab02e9b2e22a9ff584f5405e10a64654de6a,,,,,"NA,DB13959,NA,DB00583","DB13959,DB00583",,"NA,NA",ECO:0000352,ECO:0000352,,,combination therapeutic procedure+dietary regime modification+dietary supplementation+dietary supplementation+functional complementation of a genetically defective protein,B+B+B+B,Secondary carnitine deficiency(Carnitine deficiency)*,HP:0003119,,https://www.ncbi.nlm.nih.gov/pubmed/27117294,3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,"1,3",
134,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Low long-chain fats diet+Medium-chain triglycerides (MCT)+Essential fatty acids+L-carnitine,NA+DB13959+NA+DB00583,NA + DB13959 + NA + DB00583,6ba05cfe35e3025ff629107fbc08ab02e9b2e22a9ff584f5405e10a64654de6a,,,,,"NA,DB13959,NA,DB00583","DB13959,DB00583",,"NA,NA",,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/27117294,3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,"1,3",
135,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Low long-chain fats diet+Medium-chain triglycerides (MCT)+Essential fatty acids+L-carnitine,NA+DB13959+NA+DB00583,NA + DB13959 + NA + DB00583,6ba05cfe35e3025ff629107fbc08ab02e9b2e22a9ff584f5405e10a64654de6a,,,,,"NA,DB13959,NA,DB00583","DB13959,DB00583",,"NA,NA",,,,,,,Elevated serum creatine kinase,HP:0003236,,https://www.ncbi.nlm.nih.gov/pubmed/27117294,3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,"1,3",
136,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Low long-chain fats diet+Medium-chain triglycerides (MCT)+Essential fatty acids+L-carnitine,NA+DB13959+NA+DB00583,NA + DB13959 + NA + DB00583,6ba05cfe35e3025ff629107fbc08ab02e9b2e22a9ff584f5405e10a64654de6a,,,,,"NA,DB13959,NA,DB00583","DB13959,DB00583",,"NA,NA",,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/27117294,3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,"1,3",
137,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Low long-chain fats diet+Medium-chain triglycerides (MCT)+Essential fatty acids+L-carnitine,NA+DB13959+NA+DB00583,NA + DB13959 + NA + DB00583,6ba05cfe35e3025ff629107fbc08ab02e9b2e22a9ff584f5405e10a64654de6a,,,,,"NA,DB13959,NA,DB00583","DB13959,DB00583",,"NA,NA",,,,,,,Myocardial lipid accumulation,NA,,https://www.ncbi.nlm.nih.gov/pubmed/27117294,3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,"1,3",
138,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Low long-chain fats diet+Medium-chain triglycerides (MCT)+Essential fatty acids+L-carnitine,NA+DB13959+NA+DB00583,NA + DB13959 + NA + DB00583,6ba05cfe35e3025ff629107fbc08ab02e9b2e22a9ff584f5405e10a64654de6a,,,,,"NA,DB13959,NA,DB00583","DB13959,DB00583",,"NA,NA",,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/27117294,3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,"1,3",
139,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Creatine,DB00148,DB00148,ca6ae4a8ad76e426ecc26363a6d502ab7a26604d4642cf9e63dd1aa11d40af8d,DB00148,DB00148,,,,,,,ECO:0000352,ECO:0000352,,,functional complementation of a genetically defective protein,B,Exercise intolerance,HP:0003546,,,3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,,
140,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Creatine,DB00148,DB00148,ca6ae4a8ad76e426ecc26363a6d502ab7a26604d4642cf9e63dd1aa11d40af8d,DB00148,DB00148,,,,,,,,,,,,,,,,,3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,,
141,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Creatine,DB00148,DB00148,ca6ae4a8ad76e426ecc26363a6d502ab7a26604d4642cf9e63dd1aa11d40af8d,DB00148,DB00148,,,,,,,,,,,,,Muscle weakness,HP:0001324,,https://www.ncbi.nlm.nih.gov/pubmed/12872842,3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,,
142,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Creatine,DB00148,DB00148,ca6ae4a8ad76e426ecc26363a6d502ab7a26604d4642cf9e63dd1aa11d40af8d,DB00148,DB00148,,,,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/12872842,3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,,
143,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Vitamin E supplements,DB00163,DB00163,9fe753da7d63584900e76f4106bdd13cf4275a62b3337235d0b55e231a1a725a,DB00163,DB00163,,,,,,,ECO:0000352,ECO:0000352,,,functional complementation of a genetically defective protein,B,Abnormality of peripheral nerves,HP:0045010,,https://clinicaltrials.gov/ct2/show/study/NCT00840112?show_desc=Y#desc,3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,,
144,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Vitamin E supplements,DB00163,DB00163,9fe753da7d63584900e76f4106bdd13cf4275a62b3337235d0b55e231a1a725a,DB00163,DB00163,,,,,,,,,,,,,,,,https://clinicaltrials.gov/ct2/show/study/NCT00840112?show_desc=Y#desc,3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,,
145,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Vitamin E supplements,DB00163,DB00163,9fe753da7d63584900e76f4106bdd13cf4275a62b3337235d0b55e231a1a725a,DB00163,DB00163,,,,,,,,,,,,,Neuropathy,HP:0009830,,https://clinicaltrials.gov/ct2/show/study/NCT00840112?show_desc=Y#desc,3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,,
146,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Vitamin E supplements,DB00163,DB00163,9fe753da7d63584900e76f4106bdd13cf4275a62b3337235d0b55e231a1a725a,DB00163,DB00163,,,,,,,,,,,,,,,,https://clinicaltrials.gov/ct2/show/study/NCT00840112?show_desc=Y#desc,3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,,
147,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Triheptanoin,DB11677,DB11677,115f88e792ac4c1f77dd94eaa4397c6786548cf7579b5261b32e39aba75c2e5d,DB11677,DB11677,,,,,,,ECO:0000352,ECO:0000352,,,functional complementation of a genetically defective protein,B,Myalgia,HP:0003326,,"https://clinicaltrials.gov/ct2/show/study/NCT01379625,https://www.ncbi.nlm.nih.gov/pubmed/27117294",3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,,
148,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Triheptanoin,DB11677,DB11677,115f88e792ac4c1f77dd94eaa4397c6786548cf7579b5261b32e39aba75c2e5d,DB11677,DB11677,,,,,,,,,,,,,,,,"https://clinicaltrials.gov/ct2/show/study/NCT01379625,https://www.ncbi.nlm.nih.gov/pubmed/27117294",3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,,
149,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Triheptanoin,DB11677,DB11677,115f88e792ac4c1f77dd94eaa4397c6786548cf7579b5261b32e39aba75c2e5d,DB11677,DB11677,,,,,,,,,,,,,Abnormal cardiac function,HP:0011025,,"https://clinicaltrials.gov/ct2/show/study/NCT01379625,https://www.ncbi.nlm.nih.gov/pubmed/27117294",3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,,
150,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Triheptanoin,DB11677,DB11677,115f88e792ac4c1f77dd94eaa4397c6786548cf7579b5261b32e39aba75c2e5d,DB11677,DB11677,,,,,,,,,,,,,,,,"https://clinicaltrials.gov/ct2/show/study/NCT01379625,https://www.ncbi.nlm.nih.gov/pubmed/27117294",3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,,
151,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Triheptanoin,DB11677,DB11677,115f88e792ac4c1f77dd94eaa4397c6786548cf7579b5261b32e39aba75c2e5d,DB11677,DB11677,,,,,,,,,,,,,Fatigue,HP:0011025,,"https://clinicaltrials.gov/ct2/show/study/NCT01379625,https://www.ncbi.nlm.nih.gov/pubmed/27117294",3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,,
152,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Triheptanoin,DB11677,DB11677,115f88e792ac4c1f77dd94eaa4397c6786548cf7579b5261b32e39aba75c2e5d,DB11677,DB11677,,,,,,,,,,,,,,,,"https://clinicaltrials.gov/ct2/show/study/NCT01379625,https://www.ncbi.nlm.nih.gov/pubmed/27117294",3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,,
153,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Prednisone,DB00635,DB00635,043baac45d888200eaf3bed073051fec986b55b3a7bcfeb4972235c2aa72c4b3,DB00635,DB00635,,,,,,,ECO:0000352,ECO:0000352,,,symptomatic therapeutic procedure,C,Fatigue,HP:0011025,,"https://www.ncbi.nlm.nih.gov/pubmed/7748366,https://www.ncbi.nlm.nih.gov/pubmed/7748366",3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,,
154,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Prednisone,DB00635,DB00635,043baac45d888200eaf3bed073051fec986b55b3a7bcfeb4972235c2aa72c4b3,DB00635,DB00635,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/7748366,https://www.ncbi.nlm.nih.gov/pubmed/7748366",3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,,
155,231530,,Number Sign,231530,3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY,"HADH DEFICIENCY;; SCHAD DEFICIENCY, FORMERLY",,3-alpha hydroxyacyl-CoA dehydrogenase deficiency,,HADH,HADH,3-hydroxylacyl-CoA dehydrogenase,69d5d2e0f7aa7bad5fd0500f6388339748c9ef0c2dffa3afcfe453d173280bbc,1.1.1.35,1.1.1.35,,,,Prednisone,DB00635,DB00635,043baac45d888200eaf3bed073051fec986b55b3a7bcfeb4972235c2aa72c4b3,DB00635,DB00635,,,,,,,,,,,,,Impaired nerve conduction,HP:0040129,,"https://www.ncbi.nlm.nih.gov/pubmed/7748366,https://www.ncbi.nlm.nih.gov/pubmed/7748366",3027,HADH,236,HADH,"""""","""""",,,,,,,,,,,,,,,
